id,lang_name,word,japanese
1288,en,failed,失敗しました
1289,en,freedom,自由
1290,en,peculiar,特有
1291,en,anyone,誰でも
1292,en,advance,前進
1293,en,gentle,穏やか
1294,en,surely,確かに
1295,en,animals,動物
1296,en,waited,待っていました
1297,en,secure,確保します
1298,en,desired,希望
1299,en,grass,草
1300,en,touched,触れます
1301,en,occupied,占領下
1302,en,draw,ドロー
1303,en,stage,ステージ
1304,en,portion,部分
1305,en,expressed,表現
1306,en,opening,オープニング
1307,en,june,六月
1308,en,spirits,霊
1309,en,fish,魚
1310,en,tongue,舌
1311,en,capital,資本
1312,en,angry,怒りました
1313,en,growing,成長
1314,en,served,務め
1315,en,carriage,キャリッジ
1316,en,weather,天気
1317,en,breast,乳
1318,en,presently,現在
1319,en,snow,雪
1320,en,David,ダビデ
1321,en,papers,論文
1322,en,necessity,必要性
1323,en,practice,練習
1324,en,claim,請求
1325,en,hast,HAST
1326,en,education,教育
1327,en,sharp,シャープ
1328,en,prince,王子
1329,en,permitted,許可
1330,en,group,グループ
1331,en,enemies,敵
1332,en,robert,ロバート
1333,en,played,演奏
1334,en,throughout,ずっと
1335,en,pity,哀れみ
1336,en,expense,費用
1337,en,yours,あなたのもの
1338,en,million,百万
1339,en,add,追加
1340,en,pray,祈る
1341,en,taught,教えた
1342,en,explained,説明
1343,en,tired,疲れました
1344,en,leading,リーディング
1345,en,kill,殺します
1346,en,shadow,影
1347,en,companion,コンパニオン
1348,en,weight,重量
1349,en,mass,質量
1350,en,established,設立
1351,en,suffered,苦しん
1352,en,gray,グレー
1353,en,brave,勇者
1354,en,thin,薄い
1355,en,satisfied,満足
1356,en,check,小切手
1357,en,virtue,美徳
1358,en,golden,ゴールデン
1359,en,numerous,数々
1360,en,frequently,しばしば
1361,en,famous,名高いです
1362,en,telling,占い
1363,en,powerful,強いです
1364,en,alive,生きています
1365,en,waters,海域
1366,en,national,国民
1367,en,weak,弱い
1368,en,divine,神
1369,en,material,材料
1370,en,principal,主要な
1371,en,gathered,集まりました
1372,en,suggested,提案
1373,en,frank,フランク
1374,en,valley,谷
1375,en,guess,推測
1376,en,finding,発見
1377,en,yellow,黄
1378,en,heat,熱
1379,en,remains,遺体
1380,en,bent,屈曲
1381,en,seized,押収
1382,en,guard,ガード
1383,en,equally,平等に
1384,en,naturally,当然
1385,en,box,ボックス
1386,en,remarkable,顕著
1387,en,gods,神々
1388,en,moon,月
1389,en,slight,わずかな
1390,en,style,スタイル
1391,en,pointed,尖った
1392,en,saved,保存されました
1393,en,windows,ウィンドウズ
1394,en,crossed,交差した
1395,en,louis,ルイ
1396,en,pounds,ポンド
1397,en,ain't,ありません
1398,en,evidently,明らかに
1399,en,principle,原理
1400,en,immediate,即座
1401,en,willing,喜んで
1402,en,consequence,結果
1403,en,richard,リチャード
1404,en,principles,原則
1405,en,characters,文字
1406,en,paul,ポール
1407,en,season,シーズン
1408,en,remarked,リマーク
1409,en,science,理科
1410,en,tender,柔らかいです
1411,en,worked,働いていました
1412,en,grown,成長
1413,en,whispered,ささやい
1414,en,interested,興味がある
1415,en,quarter,四半期
1416,en,midst,真ん中
1417,en,liked,気に入りました
1418,en,advanced,高度
1419,en,apparently,明らかに
1420,en,bore,退屈させる
1421,en,pwh,PWH
1422,en,active,アクティブ
1423,en,noticed,注目
1424,en,aware,気がついて
1425,en,thomas,トーマス
1426,en,uncle,おじさん
1427,en,list,リスト
1428,en,dangerous,危険な
1429,en,august,八月
1430,en,calm,穏やか
1431,en,genius,天才
1432,en,sacred,神聖
1433,en,kingdom,王国
1434,en,entire,全体
1435,en,popular,人気のあります
1436,en,unknown,わからない
1437,en,nice,すてきな
1438,en,habit,習慣
1439,en,spanish,スペイン語
1440,en,familiar,よく知られています
1441,en,reader,読者
1442,en,published,公表
1443,en,direct,直接
1444,en,handsome,ハンサム
1445,en,you'll,あなたはよ
1446,en,joined,参加しました
1447,en,actually,実際
1448,en,kings,王
1449,en,sd,SD
1450,en,posted,投稿
1451,en,approach,アプローチ
1452,en,Washington,ワシントン
1453,en,hearing,聴覚
1454,en,needed,必要に応じて
1455,en,increased,増加
1456,en,walking,ウォーキング
1457,en,twice,二回
1458,en,throw,スロー
1459,en,intellectual,知的
1460,en,appointed,任命
1461,en,wisdom,知恵
1462,en,ceased,中止
1463,en,truly,真に
1464,en,numbers,数字
1465,en,demanded,要求
1466,en,priest,祭司
1467,en,wounded,負傷しました
1468,en,sorrow,悲しみ
1469,en,drive,ドライブ
1470,en,fault,欠陥
1471,en,listened,耳を傾け
1472,en,palace,宮殿
1473,en,affair,事件、出来事
1474,en,contact,連絡先
1475,en,distinguished,区別
1476,en,station,駅
1477,en,beat,ビート
1478,en,distributed,分散
1479,en,e,E
1480,en,listen,聴く
1481,en,Italy,イタリア
1482,en,fool,愚か者
1483,en,becomes,となり
1484,en,watching,見て
1485,en,hurt,傷つい
1486,en,wants,欲求
1487,en,express,急行
1488,en,occurred,発生した
1489,en,favour,好意
1490,en,height,高さ
1491,en,size,サイズ
1492,en,edge,縁
1493,en,subjects,科目
1494,en,task,仕事
1495,en,follows,次の
1496,en,interests,利益
1497,en,nine,九つ
1498,en,sympathy,同情
1499,en,burst,バースト
1500,en,putting,パッティング
1501,en,dressed,服を着て
1502,en,lifted,持ち上げます
1503,en,hopes,希望
1504,en,suffer,苦しみます
1505,en,noise,ノイズ
1506,en,smiling,にこやか
1507,en,rode,RODE
1508,en,tells,伝えます
1509,en,minds,心
1510,en,farther,さらに
1511,en,literature,文献
1512,en,vessel,容器
1513,en,affection,愛情
1514,en,suffering,苦しみ
1515,en,proceeded,進め
1516,en,flesh,肉
1517,en,advice,助言
1518,en,grand,壮大な
1519,en,carrying,携帯
1520,en,legs,下肢
1521,en,Spain,スペイン
1522,en,post,役職
1523,en,collection,コレクション
1524,en,empty,空の
1525,en,rank,順位
1526,en,storm,嵐
1527,en,god's,神の
1528,en,imagine,想像します
1529,en,wore,身に着けていました
1530,en,duties,業務
1531,en,admitted,入院
1532,en,countries,国
1533,en,pocket,ポケット
1534,en,arrival,到着
1535,en,imagination,想像力
1536,en,driven,ドリブン
1537,en,loud,うるさいです
1538,en,sentence,文
1539,en,lovely,美しい
1540,en,extraordinary,素晴らしいです
1541,en,November,十一月
1542,en,December,12月
1543,en,happen,起こります
1544,en,absence,不在
1545,en,breakfast,朝ごはん
1546,en,population,人口
1547,en,thank,感謝
1548,en,rules,ルール
1549,en,inhabitants,住民
1550,en,series,シリーズ
1551,en,laughing,笑い
1552,en,address,住所
1553,en,relief,救済
1554,en,bird,鳥
1555,en,owner,オーナー
1556,en,impression,印象
1557,en,satisfaction,満足
1558,en,coat,コート
1559,en,prepare,作ります
1560,en,relations,関係
1561,en,shape,形状
1562,en,birth,誕生
1563,en,rapidly,すばやく
1564,en,smoke,煙
1565,en,January,1月
1566,en,mother+'s,母+さん
1567,en,machine,機械
1568,en,content,コンテンツ
1569,en,consideration,考慮
1570,en,accompanied,同行
1571,en,regular,定期的な
1572,en,moving,移動します
1573,en,stands,スタンド
1574,en,wholly,全く
1575,en,teeth,歯牙
1576,en,busy,忙しい
1577,en,treated,治療
1578,en,burning,燃焼
1579,en,shame,恥
1580,en,quality,品質
1581,en,bay,ベイ
1582,en,discover,発見する
1583,en,inside,内部
1584,en,brain,脳
1585,en,soil,土
1586,en,completely,完全に
1587,en,message,メッセージ
1588,en,ring,リング
1589,en,resolved,解決
1590,en,calling,呼び出し
1591,en,phrase,句
1592,en,acts,行為
1593,en,mention,言及
1594,en,square,平方
1595,en,pair,ペア
1596,en,won,勝った
1597,en,title,題名
1598,en,understanding,理解
1599,en,Sunday,日曜日
1600,en,fruit,フルーツ
1601,en,mad,怒っ
1602,en,forces,力
1603,en,included,付属
1604,en,tea,お茶
1605,en,rocks,岩
1606,en,nearer,近いです
1607,en,slaves,奴隷
1608,en,falling,落下
1609,en,absolutely,全く
1610,en,slow,スロー
1611,en,bearing,ベアリング
1612,en,mercy,慈悲
1613,en,larger,大きな
1614,en,explain,説明します
1615,en,contain,含む
1616,en,grief,悲しみ
1617,en,soldier,兵士
1618,en,wasn't,ありませんでした
1619,en,countenance,顔色
1620,en,previous,前
1621,en,explanation,説明
1622,en,welcome,ようこそ
1623,en,proposed,提案
1624,en,prayer,祈り
1625,en,stars,出演者
1626,en,Germany,ドイツ
1627,en,belief,信念
1628,en,informed,通知
1629,en,moments,瞬間
1630,en,poetry,詩
1631,en,constant,絶え間ない
1632,en,buy,購入
1633,en,final,最後の
1634,en,faithful,忠実な
1635,en,ride,ライド
1636,en,policy,ポリシー
1637,en,supper,晩餐
1638,en,drawing,お絵かき
1639,en,excitement,興奮
1640,en,dying,死んでいる
1641,en,demand,要求する
1642,en,fighting,戦い
1643,en,fields,田畑
1644,en,drove,運転
1645,en,upper,アッパー
1646,en,sum,和
1647,en,Philip,フィリップ
1648,en,motion,モーション
1649,en,assistance,援助
1650,en,forty,四十
1651,en,April,四月
1652,en,stones,石
1653,en,Edward,エドワード
1654,en,fees,手数料
1655,en,kindly,何卒
1656,en,dignity,尊厳
1657,en,catch,キャッチ
1658,en,October,10月
1659,en,seated,座っ
1660,en,knees,膝
1661,en,amongst,間で
1662,en,current,電流
1663,en,sending,送信
1664,en,parties,パーティー
1665,en,objects,オブジェクト
1666,en,gained,獲得
1667,en,bitter,苦い
1668,en,possibly,おそらく
1669,en,slave,奴隷
1670,en,separate,分ける
1671,en,loose,緩いです
1672,en,text,テキスト
1673,en,receiving,受信
1674,en,worst,最悪
1675,en,sold,販売
1676,en,don,ドン
1677,en,credit,クレジット
1678,en,chosen,選ばれました
1679,en,hoped,望みました
1680,en,printed,印刷
1681,en,terror,テロ
1682,en,features,特徴
1683,en,fond,好き
1684,en,control,コントロール
1685,en,capable,できます
1686,en,fifteen,15
1687,en,doesn't,しません
1688,en,firm,当社
1689,en,superior,優れました
1690,en,cruel,酷いです
1691,en,spiritual,スピリチュアル
1692,en,Harry,ハリー
1693,en,splendid,素晴らしい
1694,en,proof,証明
1695,en,pressed,押し
1696,en,sooner,より早く
1697,en,join,加わります
1698,en,process,処理する
1699,en,crime,犯罪
1700,en,dust,ほこり
1701,en,instantly,瞬時に
1702,en,lands,土地
1703,en,relation,関係
1704,en,doors,ドア
1705,en,concerned,心配している
1706,en,deeply,深く
1707,en,practical,実用的
1708,en,colour,色
1709,en,sing,歌う
1710,en,destroy,破壊
1711,en,anger,怒り
1712,en,distributing,分散
1713,en,results,結果
1714,en,increase,増加する
1715,en,reasons,理由
1716,en,nose,鼻
1717,en,friendly,優しいです
1718,en,entrance,入口
1719,en,rooms,部屋
1720,en,admit,認めます
1721,en,supply,サプライ
1722,en,clean,掃除
1723,en,useful,有用
1724,en,yesterday,昨日
1725,en,delicate,繊細
1726,en,fail,不合格
1727,en,continue,継続する
1728,en,remove,削除する
1729,en,addressed,対処
1730,en,choice,選択
1731,en,huge,巨大な
1732,en,needs,ニーズ
1733,en,wear,着る
1734,en,blind,ブラインド
1735,en,unable,できません
1736,en,cover,カバー
1737,en,double,ダブル
1738,en,victory,勝利
1739,en,dozen,ダース
1740,en,constantly,絶えず
1741,en,level,レベル
1742,en,India,インド
1743,en,release,解除
1744,en,rough,粗い
1745,en,ended,終了しました
1746,en,shows,ショー
1747,en,fly,飛ぶ
1748,en,praise,賞賛
1749,en,devil,悪魔
1750,en,ahead,先に
1751,en,smith,スミス
1752,en,connected,接続
1753,en,degrees,度
1754,en,gain,利得
1755,en,addition,添加
1756,en,committed,関与する
1757,en,chamber,チェンバー
1758,en,notes,ノート
1759,en,Italian,イタリアの
1760,en,gradually,徐々に
1761,en,acquaintance,知り合い
1762,en,bought,買っ
1763,en,souls,魂
1764,en,mission,ミッション
1765,en,sacrifice,犠牲
1766,en,cities,都市
1767,en,mistake,間違い
1768,en,exercise,運動
1769,en,conscience,良心
1770,en,based,ベース
1771,en,car,車
1772,en,buried,埋葬
1773,en,theory,理論
1774,en,commanded,命じ
1775,en,nobody,だれも
1776,en,minister,牧師
1777,en,closely,密接に
1778,en,energy,エネルギー
1779,en,dick,ペニス
1780,en,bare,裸
1781,en,fought,戦いました
1782,en,partly,一部に
1783,en,mistress,愛人
1784,en,hate,嫌い
1785,en,arose,生じました
1786,en,playing,演奏
1787,en,color,色
1788,en,lake,湖
1789,en,safety,安全性
1790,en,provisions,条文
1791,en,description,説明
1792,en,asleep,眠っています
1793,en,centre,センター
1794,en,faint,気絶
1795,en,thinks,考えて
1796,en,parents,親
1797,en,escaped,エスケープ
1798,en,careful,注意深いです
1799,en,enjoy,楽しい
1800,en,drop,落とす
1801,en,brilliant,鮮やかさ
1802,en,brief,ブリーフ
1803,en,bringing,持参
1804,en,worship,崇拝
1805,en,goods,品
1806,en,tale,物語
1807,en,skin,肌
1808,en,roof,ルーフ
1809,en,grey,グレー
1810,en,highly,高度に
1811,en,crown,クラウン
1812,en,castle,城
1813,en,excited,興奮
1814,en,throne,王位
1815,en,stated,述べました
1816,en,despair,絶望
1817,en,ease,簡易
1818,en,attached,付属の
1819,en,total,トータル
1820,en,kindness,親切
1821,en,mile,マイル
1822,en,citizens,住民
1823,en,circle,サークル
1824,en,dull,鈍い
1825,en,extreme,極端な
1826,en,clouds,雲
1827,en,figures,フィギュア
1828,en,intention,意図
1829,en,prison,刑務所
1830,en,term,期間
1831,en,assured,保証
1832,en,hidden,隠されました
1833,en,thoroughly,徹底的に
1834,en,cup,カップ
1835,en,member,メンバー
1836,en,civil,民事上
1837,en,apply,適用します
1838,en,labor,労働
1839,en,everywhere,どこにでも
1840,en,intelligence,インテリジェンス
1841,en,strike,攻撃
1842,en,fairly,かなり
1843,en,comply,応じます
1844,en,fellows,フェローズ
1845,en,haven't,持っていません
1846,en,event,イベント
1847,en,gently,優しく
1848,en,connection,接続
1849,en,protection,保護
1850,en,conscious,意識して
1851,en,edition,版
1852,en,directed,監督
1853,en,pulled,引っ張ります
1854,en,flight,フライト
1855,en,evident,明らか
1856,en,surrounded,囲まれました
1857,en,wishes,希望
1858,en,yards,ヤード
1859,en,voices,声
1860,en,weary,疲れました
1861,en,couple,カップル
1862,en,variety,多様
1863,en,whilst,一方で
1864,en,volume,ボリューム
1865,en,details,細部
1866,en,older,年上の
1867,en,requirements,必要条件
1868,en,custom,カスタム
1869,en,apart,別として
1870,en,bow,弓
1871,en,awful,酷いです
1872,en,everybody,皆
1873,en,labour,労働
1874,en,asking,尋ねます
1875,en,lover,恋人
1876,en,showing,上映
1877,en,introduced,導入
1878,en,suit,スーツ
1879,en,becoming,なってきて
1880,en,composed,構成
1881,en,plans,予定
1882,en,rendered,レンダリング
1883,en,pictures,ピクチャー
1884,en,lest,LEST
1885,en,volunteers,ボランティア
1886,en,singing,歌うこと
1887,en,eager,熱心な
1888,en,precious,貴重
1889,en,paused,一時停止
1890,en,require,必要とする
1891,en,meat,肉
1892,en,whenever,都度
1893,en,milk,ミルク
1894,en,dogs,犬
1895,en,successful,成功しました
1896,en,plants,植物
1897,en,vision,ビジョン
1898,en,rare,レア
1899,en,granted,付与されました
1900,en,raise,レイズ
1901,en,Egypt,エジプト
